Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
201606,36,473000,091,    ,00000 ,48318 ,11210 ,104,10580, , ,128289261  ,1,2,5,Moreau town,3,3,635633,0,0,0,0,0,0,2,10,943091
201606,36,476500,053,2375,48593 ,23305 ,2199 ,532,45060, , ,13032      ,1,2,4,Morrisville village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,478000,119,2380,48890 ,48895 ,10877 ,408,35620,2, ,10549      ,1,2,1,Mount Kisco village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,478500,051,    ,00000 ,48956 ,2986 ,464,40380, , ,14510      ,1,2,5,Mount Morris town,1,1,145000,0,0,0,0,0,0,0,0,0
201606,36,479000,051,2385,48945 ,48956 ,6400 ,464,40380, , ,14510      ,1,2,1,Mount Morris village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,479500,119,    ,00000 ,49011 ,26176 ,408,35620, , ,10595      ,1,2,5,Mount Pleasant town,1,1,432747,0,0,0,0,0,0,0,0,0
201606,36,480000,119,2390,49121 ,49121 ,67292 ,408,35620, , ,10550      ,1,2,5,Mount Vernon,0,0,0,1,2,143574,0,0,0,0,0,0
201606,36,481000,059,2400,49231 ,53000 ,2693 ,408,35620, , ,11030      ,1,2,1,Munsey Park village,1,1,2000000,0,0,0,0,0,0,0,0,0
201606,36,481500,073,    ,00000 ,49286 ,3177 ,464,40380, , ,14470      ,1,2,1,Murray town,1,1,150000,0,0,0,0,0,0,0,0,0
201606,36,482000,059,2405,49330 ,56000 ,3497 ,408,35620, , ,11791      ,1,2,5,Muttontown village,1,1,1528346,0,0,0,0,0,0,0,0,0
201606,36,483000,069,    ,00000 ,49440 ,1461 ,464,40380, , ,14512      ,1,2,3,Naples town,1,1,245000,0,0,0,0,0,0,0,0,0
201606,36,483500,069,2413,49429 ,49440 ,1041 ,464,40380, , ,14512      ,1,2,3,Naples village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,485000,083,    ,00000 ,49517 ,3133 ,104,10580, , ,12123      ,1,2,5,Nassau town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,485500,083,2416,49506 ,65541 ,1133 ,104,10580, , ,12123      ,1,2,5,Nassau village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,487000,079,2430,49781 ,57584 ,628 ,408,35620, , ,10516      ,1,2,5,Nelsonville village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,490500,119,    ,00000 ,50078 ,17569 ,408,35620, , ,10514      ,1,2,5,New Castle town,1,1,529071,0,0,0,0,0,0,0,0,0
201606,36,492500,087,2477,50353 ,60510 ,5132 ,408,35620, , ,10956      ,1,2,1,New Hempstead village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,493000,003,    ,00000 ,50375 ,781 ,999,99999, , ,14777      ,1,2,1,New Hudson town,1,1,234240,0,0,0,0,0,0,0,0,0
201606,36,493500,059,2480,50397 ,53000 ,9712 ,408,35620, , ,11040      ,1,2,1,New Hyde Park village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,496000,119,2495,50617 ,50617 ,77062 ,408,35620, , ,10801      ,1,2,5,New Rochelle,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,496500,001,    ,00000 ,50672 ,5859 ,104,10580, , ,12159      ,1,2,5,New Scotland town,1,1,201273,0,0,0,0,0,0,0,0,0
201606,36,497000,087,2497,50705 ,60510 ,6944 ,408,35620, , ,10977      ,1,2,5,New Square village,1,1,225000,0,0,0,0,0,0,0,0,0
201606,36,497500,071,    ,00000 ,50848 ,25244 ,408,35620, , ,12550      ,1,2,1,New Windsor town,3,3,785266,0,0,0,0,0,0,1,29,3912883
201606,36,499500,117,2442,49891 ,02440 ,9145 ,464,40380, , ,14513      ,1,2,1,Newark village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,500500,071,    ,00000 ,50045 ,29801 ,408,35620, , ,12550      ,1,2,1,Newburgh town,2,2,971250,0,0,0,0,0,0,1,14,1100000
201606,36,501500,063,    ,00000 ,50232 ,9666 ,160,15380, , ,14108      ,1,2,1,Newfane town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,503500,029,    ,00000 ,50716 ,5726 ,160,15380, , ,14001      ,1,2,1,Newstead town,2,2,695000,0,0,0,0,0,0,0,0,0
201606,36,504500,063,2515,51055 ,51055 ,50193 ,160,15380, ,1,143020069  ,1,2,1,Niagara Falls,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,505000,063,    ,00000 ,51033 ,8378 ,160,15380, , ,14304      ,1,2,1,Niagara town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,506000,107,2520,51110 ,51121 ,512 ,999,13780, , ,14859      ,1,2,1,Nichols village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,507000,093,    ,00000 ,51264 ,21781 ,104,10580, , ,12309      ,1,2,3,Niskayuna town,1,1,175000,0,0,0,0,0,0,0,0,0
201606,36,507500,103,2525,51286 ,68000 ,1749 ,408,35620, , ,11780      ,1,2,1,Nissequogue village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,508500,119,    ,00000 ,51693 ,11841 ,408,35620, , ,10504      ,1,2,1,North Castle town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,509000,029,    ,00000 ,51803 ,2291 ,160,15380, , ,141119782  ,1,2,1,North Collins town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,509500,029,2540,51792 ,51803 ,1232 ,160,15380, , ,141110459  ,1,2,1,North Collins village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,510000,051,    ,00000 ,51869 ,819 ,464,40380, , ,14437      ,1,2,1,North Dansville town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,511500,083,    ,00000 ,52100 ,12075 ,104,10580, , ,12198      ,1,2,5,North Greenbush town,1,1,296667,0,0,0,0,0,0,0,0,0
201606,36,512500,103,2545,52188 ,68473 ,833 ,408,35620, , ,11963      ,1,2,1,North Haven village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,513000,059,    ,00000 ,53000 ,98282 ,408,35620, , ,11030      ,1,2,1,North Hempstead town,6,6,3169000,0,0,0,0,0,0,0,0,0
201606,36,513500,059,2550,53022 ,53000 ,5075 ,408,35620, , ,115763130  ,1,2,5,North Hills village,0,0,0,0,0,0,0,0,0,1,6,982294
201606,36,515500,119,    ,00000 ,53517 ,5104 ,408,35620, , ,10560      ,1,2,5,North Salem town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,517000,063,2595,53682 ,53682 ,31568 ,160,15380, , ,14120      ,1,2,5,North Tonawanda,1,1,211238,0,0,0,0,0,0,0,0,0
201606,36,518000,103,2575,53396 ,37000 ,7401 ,408,35620, , ,11768      ,1,2,5,Northport village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,518500,091,    ,00000 ,53737 ,5087 ,104,10580, , ,12831      ,1,2,5,Northumberland town,2,2,385842,0,0,0,0,0,0,0,0,0
201606,36,521500,051,    ,00000 ,54089 ,1687 ,464,40380, , ,145170699  ,1,2,1,Nunda town,1,1,130000,0,0,0,0,0,0,0,0,0
201606,36,522000,051,2625,54078 ,54089 ,1377 ,464,40380, , ,14517      ,1,2,1,Nunda village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,522500,087,2630,54100 ,15968 ,6765 ,408,35620, , ,10960      ,1,2,1,Nyack village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,524000,103,2645,54430 ,38000 ,79 ,408,35620, , ,11770      ,1,2,1,Ocean Beach village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,525000,055,    ,00000 ,54474 ,16255 ,464,40380, , ,14559      ,1,2,1,Ogden town,2,2,350000,0,0,0,0,0,0,0,0,0
201606,36,526500,059,2670,54562 ,56000 ,2134 ,408,35620, , ,11545      ,1,2,1,Old Brookville village,1,1,1796850,0,0,0,0,0,0,0,0,0
201606,36,527000,103,2675,54617 ,10000 ,918 ,408,35620, , ,11733      ,1,2,5,Old Field village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,527500,059,2685,54705 ,53000 ,4671 ,408,35620, , ,11568      ,1,2,1,Old Westbury village,1,1,1500000,0,0,0,0,0,0,0,0,0
201606,36,533500,117,    ,00000 ,55013 ,10136 ,464,40380, , ,14519      ,1,2,1,Ontario town,5,5,1185446,0,0,0,0,0,0,0,0,0
201606,36,535500,087,    ,00000 ,55211 ,36832 ,408,35620, , ,10962      ,1,2,5,Orangetown town,2,2,597924,0,0,0,0,0,0,0,0,0
201606,36,536500,029,    ,00000 ,55277 ,25808 ,160,15380, , ,14127      ,1,2,5,Orchard Park town,7,7,1824771,0,0,0,0,0,0,0,0,0
201606,36,537000,029,2710,55266 ,55277 ,3246 ,160,15380, , ,14127      ,1,2,5,Orchard Park village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,539500,075,    ,00000 ,55453 ,1167 ,532,45060, , ,13426      ,1,2,1,Orwell town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,540500,051,    ,00000 ,55508 ,789 ,464,40380, , ,14437      ,1,2,1,Ossian town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,541000,119,    ,00000 ,55541 ,5406 ,408,35620, , ,10562      ,1,2,5,Ossining town,0,0,0,1,2,280000,0,0,0,0,0,0
201606,36,541500,119,2725,55530 ,55541 ,25060 ,408,35620, , ,10562      ,1,2,1,Ossining village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,543500,075,    ,00000 ,55585 ,7984 ,532,45060, , ,131269546  ,1,2,1,Oswego town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,551500,059,2760,56011 ,56000 ,2197 ,408,35620, , ,11771      ,1,2,5,Oyster Bay Cove village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,552000,059,    ,00000 ,56000 ,234733 ,408,35620, , ,11771      ,1,2,5,Oyster Bay town,13,13,4385608,0,0,0,0,0,0,0,0,0
201606,36,553500,057,    ,00000 ,56099 ,1907 ,999,99999, , ,13410      ,1,2,1,Palatine town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,554500,117,    ,00000 ,56198 ,4439 ,464,40380,2, ,14522      ,1,2,1,Palmyra town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,557500,075,2785,56341 ,56352 ,450 ,532,45060, , ,13131      ,1,2,4,Parish village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,558000,089,    ,00000 ,56374 ,2153 ,999,99999, , ,13672      ,1,2,3,Parishville town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,558500,055,    ,00000 ,56561 ,9747 ,464,40380, , ,14468      ,1,2,3,Parma town,2,2,380000,0,0,0,0,0,0,0,0,0
201606,36,559000,103,2790,56660 ,10000 ,11798 ,408,35620, , ,11772      ,1,2,1,Patchogue village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,559500,079,    ,00000 ,56748 ,12023 ,408,35620, , ,12563      ,1,2,5,Patterson town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,561500,119,2800,56979 ,56979 ,23583 ,408,35620, , ,10566      ,1,2,5,Peekskill,1,1,209286,0,0,0,0,0,0,0,0,0
201606,36,562000,119,2810,57023 ,57012 ,5486 ,408,35620,2, ,108033200  ,1,2,1,Pelham Manor village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,563000,119,2807,57001 ,57012 ,6910 ,408,35620,2, ,10803      ,1,2,5,Pelham village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,564000,063,    ,00000 ,57111 ,6397 ,160,15380, , ,14094      ,1,2,1,Pendleton town,4,4,1325000,0,0,0,0,0,0,0,0,0
201606,36,564500,055,    ,00000 ,57144 ,36242 ,464,40380, , ,14526      ,1,2,1,Penfield town,4,4,885000,0,0,0,0,0,0,0,0,0
201606,36,565500,055,    ,00000 ,57221 ,41109 ,464,40380, , ,14450      ,1,2,3,Perinton town,3,3,1006000,0,0,0,0,0,0,1,58,4450000
201606,36,569500,083,    ,00000 ,57441 ,1525 ,104,10580, , ,12138      ,1,2,1,Petersburgh town,2,2,525000,0,0,0,0,0,0,0,0,0
201606,36,570500,069,    ,00000 ,57529 ,4607 ,464,40380, , ,14532      ,1,2,1,Phelps town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,571000,069,2830,57518 ,57529 ,1989 ,464,40380, , ,14532      ,1,2,5,Phelps village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,572500,079,    ,00000 ,57584 ,7021 ,408,35620, , ,10516      ,1,2,1,Philipstown town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,574500,087,2850,57749 ,55211 ,2510 ,408,35620, , ,10968      ,1,2,1,Piermont village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,578000,089,    ,00000 ,58266 ,846 ,999,99999, , ,13645      ,1,2,1,Pitcairn town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,579500,055,    ,00000 ,58365 ,28050 ,464,40380, , ,14534      ,1,2,1,Pittsford town,1,1,610000,0,0,0,0,0,0,0,0,0
201606,36,580000,055,2873,58354 ,58365 ,1355 ,464,40380, , ,14534      ,1,2,1,Pittsford village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,580500,083,    ,00000 ,58398 ,5338 ,104,10580, , ,121853207  ,1,2,5,Pittstown town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,581500,059,2890,58486 ,53000 ,1005 ,408,35620, , ,11030      ,1,2,3,Plandome Heights village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,582000,059,2895,58497 ,53000 ,872 ,408,35620, , ,11030      ,1,2,1,Plandome Manor village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,582500,059,2887,58475 ,53000 ,1349 ,408,35620, , ,11030      ,1,2,1,Plandome village,1,1,1200000,0,0,0,0,0,0,0,0,0
201606,36,583000,111,    ,00000 ,58552 ,10499 ,408,28740, , ,12548      ,1,2,4,Plattekill town,3,3,785266,0,0,0,1,4,350000,0,0,0
201606,36,585000,119,2905,58728 ,49011 ,7019 ,408,35620, , ,10570      ,1,2,5,Pleasantville village,1,1,323333,0,0,0,0,0,0,0,0,0
201606,36,586000,083,    ,00000 ,58805 ,4530 ,104,10580, , ,121400210  ,1,2,1,Poestenkill town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,588000,087,2911,58992 ,60510 ,3103 ,408,35620, , ,10970      ,1,2,5,Pomona village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,589000,103,2915,59157 ,10000 ,953 ,408,35620, , ,11733      ,1,2,1,Poquott village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,590000,119,2925,59223 ,64320 ,28967 ,408,35620,2, ,10573      ,1,2,5,Port Chester village,1,1,272500,0,0,0,0,0,0,0,0,0
201606,36,591500,103,2945,59355 ,10000 ,7750 ,408,35620, , ,11777      ,1,2,3,Port Jefferson village,1,1,261756,0,0,0,0,0,0,0,0,0
201606,36,593000,059,2975,59531 ,53000 ,3154 ,408,35620, , ,11050      ,1,2,1,Port Washington North village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,593500,051,    ,00000 ,59179 ,884 ,464,40380, , ,14846      ,1,2,5,Portage town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,594000,063,    ,00000 ,59267 ,4836 ,160,15380, , ,141741383  ,1,2,5,Porter town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,598500,119,    ,00000 ,59685 ,5104 ,408,35620, , ,10576      ,1,2,5,Pound Ridge town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,601000,093,    ,00000 ,59861 ,2115 ,104,10580, , ,12306      ,1,2,5,Princetown town,1,1,204333,0,0,0,0,0,0,0,0,0
201606,36,602000,091,    ,00000 ,59949 ,1995 ,104,10580, , ,12850      ,1,2,5,Providence town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,603000,101,    ,00000 ,59982 ,1285 ,999,99999, , ,14874      ,1,2,5,Pulteney town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,604000,079,    ,00000 ,60147 ,11809 ,408,35620, , ,10579      ,1,2,1,Putnam Valley town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,605000,081,2505,51000 ,00000 ,2230722 ,408,35620, ,1,11424      ,1,2,4,Queens borough,19,19,4973354,12,24,3188681,2,6,775728,8,383,51677041
201606,36,605500,113,    ,00000 ,60356 ,27901 ,104,24020, , ,12804      ,1,2,3,Queensbury town,9,9,2435000,0,0,0,0,0,0,6,48,1200000
201606,36,606000,103,3010,60422 ,68473 ,967 ,408,35620, , ,119590926  ,1,2,3,Quogue village,2,2,1550000,0,0,0,0,0,0,0,0,0
201606,36,606500,087,    ,00000 ,60510 ,38252 ,408,35620, , ,10901      ,1,2,5,Ramapo town,2,2,510690,1,2,258601,2,6,658763,2,10,1202382
201606,36,608500,001,3020,60675 ,16694 ,3268 ,104,10580, , ,12143      ,1,2,3,Ravena village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,609500,117,3025,60829 ,82689 ,532 ,464,40380, , ,131430710  ,1,2,5,Red Creek village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,613000,083,3040,61148 ,61148 ,9392 ,104,10580, , ,12144      ,1,2,5,Rensselaer,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,614500,001,    ,00000 ,61181 ,1843 ,104,10580, , ,12120      ,1,2,5,Rensselaerville town,1,1,200000,0,0,0,0,0,0,0,0,0
201606,36,618500,069,    ,00000 ,61544 ,3361 ,464,40380, , ,14471      ,1,2,5,Richmond town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,619000,095,    ,00000 ,61599 ,1692 ,104,10580, , ,12149      ,1,2,5,Richmondville town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,619500,095,3070,61588 ,61599 ,918 ,104,10580, , ,12157      ,1,2,5,Richmondville village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,620000,089,3075,61621 ,20038 ,323 ,999,99999, , ,13681      ,1,2,5,Richville village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,620500,073,    ,00000 ,61742 ,3337 ,464,40380, , ,14103      ,1,2,1,Ridgeway town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,621000,055,    ,00000 ,61808 ,3629 ,464,40380, , ,144289562  ,1,2,1,Riga town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,622000,103,    ,00000 ,61984 ,33506 ,408,35620, , ,11901      ,1,2,1,Riverhead town,1,1,201000,0,0,0,0,0,0,0,0,0
201606,36,623000,055,3100,63000 ,63000 ,210565 ,464,40380, ,1,14614      ,1,2,5,Rochester,7,7,210559,0,0,0,0,0,0,1,20,1813936
201606,36,625000,059,3105,63264 ,34000 ,24023 ,408,35620, , ,115710950  ,1,2,5,Rockville Centre village,1,1,300000,0,0,0,0,0,0,1,9,1418182
201606,36,627500,117,    ,00000 ,63605 ,2369 ,464,40380, , ,14516      ,1,2,1,Rose town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,629000,059,3150,63792 ,53000 ,1251 ,408,35620, , ,11576      ,1,2,1,Roslyn Estates village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,629500,059,3155,63803 ,53000 ,1051 ,408,35620, , ,11576      ,1,2,1,Roslyn Harbor village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,630000,059,3147,63770 ,53000 ,2770 ,408,35620, , ,11576      ,1,2,1,Roslyn village,0,0,0,0,0,0,2,8,4507200,2,17,10291000
201606,36,631000,093,    ,00000 ,63935 ,29094 ,104,10580, , ,12306      ,1,2,3,Rotterdam town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,631500,091,3162,63957 ,44743 ,623 ,104,10580, , ,12151      ,1,2,1,Round Lake village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,633000,063,    ,00000 ,64034 ,5985 ,160,15380, , ,14105      ,1,2,5,Royalton town,1,1,160500,0,0,0,0,0,0,0,0,0
201606,36,633500,055,    ,00000 ,64144 ,3478 ,464,40380, , ,14543      ,1,2,1,Rush town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,634000,003,    ,00000 ,64166 ,1150 ,999,99999, , ,14777      ,1,2,1,Rushford town,1,1,30962,0,0,0,0,0,0,0,0,0
201606,36,634500,069,3170,64199 ,29531 ,213 ,464,40380, , ,14544      ,1,2,1,Rushville village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,635500,059,3175,64232 ,53000 ,945 ,408,35620, , ,11021      ,1,2,1,Russell Gardens village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,636500,043,    ,00000 ,64254 ,1896 ,999,46540, , ,13431      ,1,2,1,Russia town,2,2,250000,0,0,0,0,0,0,0,0,0
201606,36,637500,119,3180,64309 ,64309 ,15720 ,408,35620, , ,10580      ,1,2,5,Rye,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,638000,119,3182,64325 ,64320 ,9347 ,408,35620,2, ,10573      ,1,2,1,Rye Brook village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,639500,059,3190,64430 ,53000 ,830 ,408,35620, , ,11023      ,1,2,1,Saddle Rock village,2,2,895000,0,0,0,0,0,0,0,0,0
201606,36,640000,103,3195,64485 ,68473 ,2169 ,408,35620, , ,11963      ,1,2,3,Sag Harbor village,2,2,1500000,0,0,0,0,0,0,0,0,0
201606,36,640100,103,3194,64452 ,68473 ,313 ,408,35620, , ,11962      ,1,2,3,Sagaponack village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,642500,067,    ,00000 ,64815 ,31363 ,532,45060, , ,13088      ,1,2,1,Salina town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,643500,103,3220,64881 ,38000 ,37 ,408,35620, , ,117060392  ,1,2,1,Saltaire village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,644000,083,    ,00000 ,65013 ,8530 ,104,10580, , ,12153      ,1,2,5,Sand Lake town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,644500,059,3225,65035 ,53000 ,2675 ,408,35620, , ,11050      ,1,2,3,Sands Point village,1,1,1000000,0,0,0,0,0,0,0,0,0
201606,36,645500,075,3230,65068 ,65079 ,771 ,532,45060, , ,13145      ,1,2,1,Sandy Creek village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,649500,091,3245,65255 ,65255 ,26586 ,104,10580, , ,12866      ,1,2,1,Saratoga Springs,2,2,1457600,0,0,0,0,0,0,1,8,4500000
201606,36,650000,091,    ,00000 ,65244 ,3683 ,104,10580, , ,12871      ,1,2,1,Saratoga town,2,2,725000,0,0,0,0,0,0,0,0,0
201606,36,650500,029,    ,00000 ,65277 ,2775 ,160,15380, , ,14134      ,1,2,3,Sardinia town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,651500,111,3250,65288 ,65299 ,3971 ,408,28740, , ,12477      ,1,2,4,Saugerties village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,652000,117,    ,00000 ,65343 ,1730 ,464,40380, , ,13146      ,1,2,5,Savannah town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,653000,119,    ,00000 ,65442 ,17166 ,408,35620,2, ,10583      ,1,2,1,Scarsdale town,3,3,5540500,0,0,0,0,0,0,0,0,0
201606,36,654500,083,3280,65475 ,65486 ,592 ,104,10580,2, ,12121      ,1,2,5,Schaghticoke village,1,1,83333,0,0,0,0,0,0,0,0,0
201606,36,655000,093,3285,65508 ,65508 ,66135 ,104,10580, ,1,12305      ,1,2,1,Schenectady,2,2,180000,0,0,0,0,0,0,1,204,15833333
201606,36,656500,083,    ,00000 ,65541 ,11257 ,104,10580, , ,12063      ,1,2,5,Schodack town,1,1,237600,0,0,0,0,0,0,0,0,0
201606,36,657500,095,    ,00000 ,65596 ,2283 ,104,10580, , ,12157      ,1,2,1,Schoharie town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,658000,095,3295,65585 ,65596 ,922 ,104,10580, , ,121570219  ,1,2,1,Schoharie village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,660000,019,    ,00000 ,65717 ,5181 ,999,99999, , ,12962      ,1,2,5,Schuyler Falls town,1,1,77500,0,0,0,0,0,0,0,0,0
201606,36,661000,091,3300,65750 ,65244 ,1386 ,104,10580, , ,12871      ,1,2,1,Schuylerville village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,661500,003,    ,00000 ,65772 ,1833 ,999,99999, , ,14880      ,1,2,1,Scio town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,662500,093,3305,65893 ,29366 ,7729 ,104,10580, , ,12302      ,1,2,1,Scotia village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,663500,055,3310,65959 ,81402 ,2001 ,464,40380, , ,145460036  ,1,2,1,Scottsville village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,664500,059,3320,66047 ,56000 ,4995 ,408,35620, , ,11579      ,1,2,1,Sea Cliff village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,665500,099,    ,00000 ,00000 ,21904 ,999,99999,2, ,131651680  ,1,2,1,Seneca County,3,3,391000,0,0,0,0,0,0,0,0,0
201606,36,667000,069,    ,00000 ,66289 ,2721 ,464,40380, , ,14561      ,1,2,1,Seneca town,1,1,155000,0,0,0,0,0,0,0,0,0
201606,36,668000,095,    ,00000 ,66542 ,1763 ,104,10580, , ,12043      ,1,2,1,Seward town,1,1,107000,0,0,0,0,0,0,0,0,0
201606,36,669000,095,3345,66663 ,66641 ,558 ,104,10580, , ,13459      ,1,2,1,Sharon Springs village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,669500,095,    ,00000 ,66641 ,1288 ,104,10580, , ,13459      ,1,2,1,Sharon town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,670500,073,    ,00000 ,66751 ,2697 ,464,40380, , ,14103      ,1,2,5,Shelby town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,671500,103,    ,00000 ,66839 ,2381 ,408,35620, , ,11964      ,1,2,5,Shelter Island town,2,2,1420000,0,0,0,0,0,0,0,0,0
201606,36,673000,013,    ,00000 ,66916 ,2673 ,999,99999, , ,14135      ,1,2,1,Sheridan town,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,674000,013,3355,66949 ,66960 ,730 ,999,99999, , ,14781      ,1,2,5,Sherman village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,674500,065,3360,66993 ,66993 ,3071 ,999,46540, , ,13461      ,1,2,1,Sherrill,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,675000,103,3365,67191 ,10000 ,531 ,408,35620, , ,11786      ,1,2,5,Shoreham village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,675500,069,3370,67257 ,44864 ,1439 ,464,40380, , ,14548      ,1,2,5,Shortsville village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,516500,119,3402,67638 ,49011 ,9870 ,408,35620, , ,10591      ,1,2,1,Sleepy Hollow village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,679500,029,3405,67686 ,15011 ,3661 ,160,15380, , ,14212      ,1,2,3,Sloan village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,680000,087,3410,67708 ,60510 ,3039 ,408,35620, , ,10974      ,1,2,3,Sloatsburg village,0,0,0,0,0,0,0,0,0,0,0,0
201606,36,681000,103,    ,00000 ,68000 ,112773 ,408,35620, , ,11787      ,1,2,5,Smithtown town,3,3,519829,0,0,0,0,0,0,0,0,0
201606,36,683000,117,3430,68242 ,68220 ,900 ,464,40380, , ,14555      ,1,2,5,Sodus Point village,1,1,223333,0,0,0,0,0,0,0,0,0
